,price,year,kms,fuel,city,tags,starting_emi,company,car_name,cc
438,5175000.0,2019,32000,Petrol,Mumbai,No Tag,85939,BMW,6 Series,
439,445000.0,2011,39000,Petrol,Mumbai,No Tag,,Honda,Accord  ,
440,6500000.0,2017,35000,Diesel,Mumbai,Home Test Drive,1.08 L,Mercedes-Benz,GLS  ,
441,4500000.0,2020,12700,Diesel,Mumbai,Home Test Drive,74730,BMW,3 Series,
442,6665000.0,2019,35000,Diesel,Mumbai,Home Test Drive,,Audi,Q7  ,
443,795000.0,2018,9000,Petrol,Mumbai,No Tag,13202,Tata,Nexon  ,
444,1650000.0,2021,5000,Petrol,Mumbai,Home Test Drive,,Volkswagen,Taigun  ,1.0
445,1490000.0,2015,44000,Diesel,Mumbai,Home Test Drive,24743,Volvo,V40  ,
446,795000.0,2018,27000,Petrol,Mumbai,Home Test Drive,13202,Volkswagen,Vento  ,
447,1650000.0,2021,5000,Petrol,Mumbai,Home Test Drive,,Volkswagen,Taigun  ,1.0
448,1490000.0,2015,44000,Diesel,Mumbai,Home Test Drive,24743,Volvo,V40  ,
449,1595000.0,2022,5000,Petrol,Mumbai,No Tag,26487,Kia,Carens  ,1.4
450,2425000.0,2018,32000,Diesel,Mumbai,No Tag,40271,Mahindra,Alturas  ,
451,6650000.0,2019,35000,Diesel,Mumbai,No Tag,1.1 L,Audi,Q7  ,
452,4325000.0,2016,45000,Diesel,Mumbai,No Tag,71823,BMW,X5  ,
453,1890000.0,2015,58000,Diesel,Mumbai,No Tag,31386,Mercedes-Benz,E-Class  ,
454,5175000.0,2019,32000,Petrol,Mumbai,No Tag,,BMW,6 Series,
455,650000.0,2021,2300,Petrol,Mumbai,Home Test Drive,10794,Tata,Tiago  ,
456,1475000.0,2020,33600,Diesel,Mumbai,No Tag,24494,Kia,Seltos  ,1.5
457,765000.0,2015,45000,Petrol,Mumbai,No Tag,12704,Toyota,Corolla Altis,
458,5400000.0,2019,58426,Diesel,Mumbai,No Tag,89676,Mercedes-Benz,GLE  ,
459,625000.0,2018,15000,Petrol,Mumbai,No Tag,10379,Maruti Suzuki,Ignis  ,1.2
460,645000.0,2015,60000,Petrol,Mumbai,No Tag,10711,Honda,City  ,
461,1325000.0,2021,1500,Petrol,Mumbai,No Tag,22003,Honda,City  ,
462,1125000.0,2021,18000,Petrol,Mumbai,No Tag,18682,Maruti Suzuki,S-Cross  ,
463,415000.0,2012,21000,Petrol,Mumbai,No Tag,,Hyundai,i20  ,1.4
464,515000.0,2017,28000,Petrol,Mumbai,No Tag,8552,Hyundai,Grand i10,1.2
465,3975000.0,2017,27000,Diesel,Mumbai,Home Test Drive,66011,Mercedes-Benz,GLC  ,
466,1140000.0,2021,6272,Petrol,Mumbai,Home Test Drive,18931,Toyota,Urban Cruiser,
467,625000.0,2016,53094,Petrol,Mumbai,Home Test Drive,,Volkswagen,Vento  ,1.2
468,1675000.0,2014,55000,Diesel,Mumbai,No Tag,27816,Audi,Q3  ,
469,1075000.0,2020,25000,Petrol,Mumbai,No Tag,17852,Tata,Nexon  ,
470,1340000.0,2021,11000,Petrol,Mumbai,No Tag,22252,Honda,City  ,
471,1475000.0,2012,86000,Diesel,Mumbai,No Tag,,Toyota,Fortuner  ,
472,565000.0,2017,48000,Petrol,Mumbai,Home Test Drive,9382,Skoda,Rapid  ,1.6
473,3475000.0,2018,62000,Diesel,Mumbai,Home Test Drive,57708,Toyota,Fortuner  ,
474,650000.0,2020,13000,Petrol,Mumbai,Home Test Drive,,Tata,Altroz  ,
475,2150000.0,2015,76000,Diesel,Mumbai,No Tag,35704,Audi,Q5  ,
476,699000.0,2016,35000,Petrol,Mumbai,No Tag,11608,Honda,City  ,
477,5400000.0,2021,2100,Petrol,Mumbai,Home Test Drive,89676,MINI,Cooper  ,2.0
478,345000.0,2011,50667,Petrol,Mumbai,No Tag,,Volkswagen,Vento  ,
479,299000.0,2013,64983,Diesel,Mumbai,No Tag,4965,Ford,Figo  ,1.4
480,1699000.0,2017,38950,Petrol,Mumbai,No Tag,28214,Skoda,Superb  ,
481,330000.0,2012,79676,Diesel,Mumbai,No Tag,,Volkswagen,Vento  ,
482,1090000.0,2016,71395,Petrol,Mumbai,No Tag,18101,Hyundai,Elantra  ,2.0
483,511000.0,2014,62225,Diesel,Mumbai,No Tag,8486,Ford,EcoSport  ,1.5
484,790000.0,2016,61225,Petrol,Mumbai,No Tag,13119,Honda,BR-V  ,
485,580000.0,2017,56152,Petrol,Mumbai,No Tag,9631,Hyundai,Elite i20,1.2
486,2700000.0,2022,15116,Diesel,Mumbai,No Tag,44838,Mahindra,XUV700  ,
487,1851000.0,2017,65452,Diesel,Mumbai,No Tag,30738,Toyota,Innova  ,
488,4250000.0,2021,18500,Petrol,Mumbai,Home Test Drive,70578,Toyota,Camry  ,
489,625000.0,2018,44500,Diesel,Mumbai,Great Price,,Volkswagen,Ameo  ,1.5
490,1325000.0,2016,40000,Petrol,Mumbai,Great Price,22003,Honda,CR-V  ,
491,690000.0,2018,40244,Petrol,Mumbai,No Tag,11458,Maruti Suzuki,Baleno  ,1.2
492,290000.0,2011,61270,Petrol,Mumbai,No Tag,,Maruti Suzuki,Swift  ,1.2
493,749000.0,2015,138488,Petrol,Mumbai,No Tag,12438,Hyundai,Creta  ,1.6
494,3149000.0,2018,73644,Diesel,Mumbai,No Tag,52294,Toyota,Fortuner  ,
495,540000.0,2014,70047,Petrol,Navi Mumbai,Home Test Drive,8967,Honda,City  ,
496,645000.0,2016,48510,Petrol,Navi Mumbai,Home Test Drive,10711,Volkswagen,Polo  ,
497,1900000.0,2015,58000,Diesel,Navi Mumbai,No Tag,31552,Mercedes-Benz,E-Class  ,
498,555000.0,2015,48000,Petrol,Navi Mumbai,No Tag,9216,Maruti Suzuki,Ciaz  ,
499,649000.0,2022,16000,CNG,Navi Mumbai,No Tag,10777,Maruti Suzuki,Wagon R,1.0
500,990000.0,2020,23000,Petrol,Navi Mumbai,No Tag,16440,Hyundai,Venue  ,1.0
501,570000.0,2016,37068,Petrol,Navi Mumbai,Great Price,9465,Maruti Suzuki,Ciaz  ,
502,299000.0,2011,79000,Petrol,Navi Mumbai,No Tag,,Hyundai,i10  ,1.2
503,1350000.0,2020,73342,Diesel,Navi Mumbai,Home Test Drive,22419,Mahindra,XUV500  ,
504,1350000.0,2018,22987,Petrol,Navi Mumbai,Home Test Drive,22419,Hyundai,Creta  ,1.6
505,690000.0,2017,45983,Petrol,Navi Mumbai,Home Test Drive,11458,Maruti Suzuki,Ciaz  ,1.4
506,530000.0,2016,41307,Petrol,Navi Mumbai,Home Test Drive,8801,Honda,Jazz  ,
507,875000.0,2017,70000,Diesel,Navi Mumbai,No Tag,14530,Maruti Suzuki,S-Cross  ,1.6
508,395000.0,2015,33000,Petrol,Navi Mumbai,No Tag,6559,Honda,Amaze  ,1.2
509,419000.0,2012,95000,Diesel,Navi Mumbai,No Tag,,Toyota,Etios  ,
510,399000.0,2015,34000,Petrol,Navi Mumbai,No Tag,6626,Honda,Amaze  ,1.2
511,498000.0,2017,56000,Petrol,Navi Mumbai,No Tag,8270,Maruti Suzuki,Baleno  ,1.2
512,1979000.0,2018,38000,Diesel,Navi Mumbai,No Tag,32864,Toyota,Innova  ,
513,499000.0,2017,57000,Petrol,Navi Mumbai,No Tag,8286,Maruti Suzuki,Baleno  ,1.2
514,1979000.0,2021,32000,Petrol,Navi Mumbai,No Tag,32864,MG,Hector  ,1.5
515,539000.0,2017,60000,Diesel,Navi Mumbai,No Tag,8951,Tata,Tigor  ,
516,529000.0,2017,59000,Diesel,Navi Mumbai,No Tag,8784,Tata,Tigor  ,
517,1970000.0,2021,31000,Petrol,Navi Mumbai,No Tag,32715,MG,Hector  ,1.5
518,2650000.0,2017,65500,Diesel,Navi Mumbai,No Tag,44007,BMW,3 Series,
519,1980000.0,2018,38000,Diesel,Navi Mumbai,No Tag,32881,Toyota,Innova  ,
520,549000.0,2015,200000,Diesel,Navi Mumbai,No Tag,9117,Honda,Jazz  ,
521,798000.0,2017,70000,Diesel,Navi Mumbai,No Tag,13252,Maruti Suzuki,S-Cross  ,1.3
522,369000.0,2015,74000,CNG,Navi Mumbai,No Tag,6127,Maruti Suzuki,Wagon R,1.0
523,549000.0,2019,29000,Petrol,Navi Mumbai,No Tag,9117,Maruti Suzuki,Celerio  ,
524,1050000.0,2012,69000,Petrol,Navi Mumbai,No Tag,,Mercedes-Benz,E-Class  ,
525,549000.0,2017,109000,Diesel,Navi Mumbai,No Tag,9117,Volkswagen,Ameo  ,1.5
526,429000.0,2011,429000,Petrol,Navi Mumbai,No Tag,,Toyota,Corolla Altis,1.8
527,1850000.0,2016,71000,Petrol,Navi Mumbai,No Tag,30722,Mercedes-Benz,GLA  ,
528,539000.0,2019,29000,CNG,Navi Mumbai,No Tag,8951,Maruti Suzuki,Celerio  ,
529,569000.0,2019,26000,Petrol,Navi Mumbai,No Tag,9449,Maruti Suzuki,Celerio  ,
530,839000.0,2017,86000,CNG,Navi Mumbai,No Tag,13933,Maruti Suzuki,Ertiga  ,
531,129000.0,2007,95000,Petrol,Navi Mumbai,No Tag,,Maruti Suzuki,Estilo  ,
532,3650000.0,2016,42000,Petrol,Navi Mumbai,No Tag,60614,Mercedes-Benz,GLC  ,
533,2450000.0,2016,68500,Diesel,Navi Mumbai,No Tag,40686,BMW,3 Series,
534,799000.0,2016,72000,Diesel,Navi Mumbai,No Tag,13268,Maruti Suzuki,Ertiga  ,
535,798000.0,2016,71000,Diesel,Navi Mumbai,No Tag,13252,Maruti Suzuki,Ertiga  ,
536,7990000.0,2017,56000,CNG,Navi Mumbai,No Tag,1.33 L,Maruti Suzuki,Ertiga  ,
537,419000.0,2011,42000,Petrol,Navi Mumbai,No Tag,,Toyota,Corolla Altis,1.8
538,2575000.0,2017,31200,Petrol,Navi Mumbai,No Tag,42762,Mercedes-Benz,C-Class  ,
539,1050000.0,2011,67000,Petrol,Navi Mumbai,No Tag,,Audi,Q5  ,2.0
540,699000.0,2020,12000,Petrol,Navi Mumbai,No Tag,11608,Maruti Suzuki,Baleno  ,1.2
541,129000.0,2007,94000,Petrol,Navi Mumbai,No Tag,,Maruti Suzuki,Estilo  ,
542,1700000.0,2014,87000,Diesel,Navi Mumbai,No Tag,28231,BMW,X3  ,
543,2550000.0,2016,48000,Diesel,Navi Mumbai,No Tag,42347,BMW,5 Series,
544,695000.0,2020,11500,Petrol,Navi Mumbai,No Tag,11541,Maruti Suzuki,Baleno  ,1.2
545,219000.0,2011,32000,Petrol,Navi Mumbai,No Tag,,Hyundai,i20  ,1.2
546,759000.0,2021,33000,CNG,Navi Mumbai,No Tag,12604,Hyundai,Aura  ,1.2
547,1079000.0,2019,94000,Diesel,Navi Mumbai,No Tag,17918,Hyundai,Creta  ,1.4
548,618000.0,2016,118000,Diesel,Navi Mumbai,No Tag,10262,Maruti Suzuki,Swift  ,
549,1079000.0,2019,94000,Diesel,Navi Mumbai,No Tag,17918,Hyundai,Creta  ,1.4
550,759000.0,2021,33000,CNG,Navi Mumbai,No Tag,12604,Hyundai,Aura  ,1.2
551,419000.0,2014,129000,Diesel,Navi Mumbai,No Tag,6958,Toyota,Etios  ,
552,3850000.0,2017,54000,Diesel,Navi Mumbai,No Tag,63935,Mercedes-Benz,E-Class  ,
553,619000.0,2016,119000,Diesel,Navi Mumbai,No Tag,10279,Maruti Suzuki,Swift  ,
554,2475000.0,2016,54600,Diesel,Navi Mumbai,No Tag,41101,BMW,3 Series,
555,1480000.0,2016,57000,Petrol,Navi Mumbai,No Tag,24577,Mercedes-Benz,B-Class  ,
556,1850000.0,2015,72500,Diesel,Navi Mumbai,No Tag,30722,Audi,Q3  ,
557,2350000.0,2017,57000,Diesel,Navi Mumbai,No Tag,39025,BMW,X1  ,
558,2475000.0,2017,33600,Petrol,Navi Mumbai,No Tag,41101,Mercedes-Benz,CLA  ,
559,1200000.0,2014,51000,Diesel,Navi Mumbai,No Tag,19928,Mercedes-Benz,C-Class  ,
560,1275000.0,2014,65000,Diesel,Navi Mumbai,No Tag,21173,BMW,3 Series,
561,3775000.0,2016,51000,Diesel,Navi Mumbai,No Tag,62690,Mercedes-Benz,GLE  ,
562,5350000.0,2016,56300,Diesel,Navi Mumbai,No Tag,88845,Porsche,Cayenne  ,
563,4375000.0,2018,35500,Petrol,Navi Mumbai,No Tag,72654,BMW,5 Series,
564,229000.0,2011,30000,Petrol,Navi Mumbai,No Tag,,Hyundai,i20  ,1.2
565,429000.0,2018,78000,Petrol,Navi Mumbai,No Tag,7124,Maruti Suzuki,Wagon R,1.0
566,1275000.0,2014,73500,Diesel,Navi Mumbai,No Tag,21173,Volvo,V40  ,
567,3950000.0,2016,78000,Diesel,Navi Mumbai,No Tag,65596,Audi,Q7  ,
568,3950000.0,2016,75000,Diesel,Navi Mumbai,No Tag,65596,Audi,Q7  ,
569,2150000.0,2016,44800,Diesel,Navi Mumbai,No Tag,35704,Mercedes-Benz,GLA  ,
570,6150000.0,2017,47000,Diesel,Navi Mumbai,No Tag,1.02 L,BMW,7 Series,
571,2250000.0,2012,68000,Diesel,Navi Mumbai,No Tag,,Audi,A8  ,
572,3050000.0,2017,48000,Diesel,Navi Mumbai,No Tag,50650,Land,Rover  ,
573,5350000.0,2016,56300,Diesel,Navi Mumbai,No Tag,88845,Porsche,Cayenne  ,
574,4375000.0,2018,35500,Petrol,Navi Mumbai,No Tag,72654,BMW,5 Series,
575,429000.0,2018,78000,Petrol,Navi Mumbai,No Tag,7124,Maruti Suzuki,Wagon R,1.0
576,229000.0,2011,30000,Petrol,Navi Mumbai,No Tag,,Hyundai,i20  ,1.2
577,2650000.0,2018,43000,Diesel,Navi Mumbai,No Tag,44007,Mercedes-Benz,GLA  ,
578,298000.0,2011,78000,Petrol,Navi Mumbai,No Tag,,Hyundai,i10  ,1.2
579,1079000.0,2019,94000,Diesel,Navi Mumbai,No Tag,17918,Hyundai,Creta  ,1.4
580,2750000.0,2017,38000,Petrol,Navi Mumbai,No Tag,45668,Mercedes-Benz,C-Class  ,
581,2350000.0,2017,30500,Petrol,Navi Mumbai,No Tag,39025,Jaguar,XE  ,
582,6500000.0,2018,11000,Petrol,Navi Mumbai,No Tag,1.08 L,Audi,S5  ,
583,3750000.0,2017,49000,Petrol,Navi Mumbai,No Tag,62275,Mercedes-Benz,GLC  ,
584,1350000.0,2015,45600,Petrol,Navi Mumbai,No Tag,22419,Audi,A3  ,
585,2550000.0,2017,48000,Diesel,Navi Mumbai,No Tag,42347,Audi,A4  ,
586,4180000.0,2018,57000,Diesel,Navi Mumbai,No Tag,69415,Mercedes-Benz,E-Class  ,
587,7100000.0,2021,32500,Diesel,Navi Mumbai,No Tag,1.18 L,Mercedes-Benz,E-Class  ,
588,2850000.0,2020,11800,Diesel,Navi Mumbai,No Tag,47329,Audi,A3  ,
589,1925000.0,2016,64000,Diesel,Navi Mumbai,No Tag,31967,Mercedes-Benz,GLA  ,
590,3475000.0,2015,68000,Diesel,Navi Mumbai,No Tag,57708,Jaguar,XJ  ,
591,1875000.0,2016,45000,Diesel,Navi Mumbai,No Tag,31137,BMW,3 Series,
592,2050000.0,2015,55000,Diesel,Navi Mumbai,No Tag,34043,Mercedes-Benz,E-Class  ,
593,425000.0,2018,77000,Petrol,Navi Mumbai,No Tag,7057,Maruti Suzuki,Wagon R,1.0
594,648000.0,2022,15500,CNG,Navi Mumbai,No Tag,10761,Maruti Suzuki,Wagon R,1.0
595,279000.0,2010,46000,Petrol,Navi Mumbai,No Tag,,Hyundai,i20  ,1.2
596,2550000.0,2017,43500,Diesel,Navi Mumbai,No Tag,42347,Audi,A4  ,
597,899000.0,2019,43000,Diesel,Navi Mumbai,No Tag,14929,Maruti Suzuki,Swift  ,
598,6750000.0,2009,95000,Petrol,Navi Mumbai,No Tag,,Bentley,Continental  ,
599,2975000.0,2019,19500,Petrol,Navi Mumbai,No Tag,49404,Mercedes-Benz,GLA  ,
600,2475000.0,2018,24500,Petrol,Navi Mumbai,No Tag,41101,Audi,A3  ,
601,6150000.0,2017,44000,Diesel,Navi Mumbai,No Tag,1.02 L,BMW,7 Series,
602,2900000.0,2019,29000,Diesel,Navi Mumbai,No Tag,48159,Mercedes-Benz,CLA  ,
603,1750000.0,2012,87000,Diesel,Navi Mumbai,No Tag,,Audi,Q7  ,
604,6150000.0,2015,60000,Diesel,Navi Mumbai,No Tag,1.02 L,Renault,Duster  ,
605,619000.0,2015,59000,Diesel,Navi Mumbai,No Tag,10279,Renault,Duster  ,
